review_contents,individual_rating
North a try. The price is optical I've never seen better,4
I did not find any analogies at all. A friend took was satisfied. I tried it and also liked its work for cold. He have already successfully repelled two such attacks with him this fall.,5
He live in Siberia. Vitamin C is essential for my family. I order constantly. He accept the whole family.,5
It is simply not a replaceable remedy in our cold region. The whole family drinks it from September to May. They got sick much less often.,5
Good composition and brand like it. There is an effect. I take it for myself and my friends.,5
I took this vitamin C on the recommendation of a doctor I knew. It is very convenient that it is in powder you can dose it without problems both for adults and for children. The taste is neutral gives off a little soda dissolved well and quickly in water or juice. He drink it with the whole family as a prophylaxis in the season of sinuses and cold at the first signs of ARVI we increase the dosage. It acts on the stomach gently its form is easily absorbed by the body it did not cause side effects even at high dosage.,5
A great option. Good dosage price and quality.,5
For a long time I have been taking it to my mother and myself there is an effect.,5
good vitamin C the jar lasts for a long time. It is soft and does not irritate the stomach is well absorbed and does not cause galleries. His vitamin C is always in our home medicine cabinet. It the first signs of ARVI we take the whole family a loading dose it helps not to get sick. I take different bands in principle I don't see the difference which one is in stock so I take it,5
It the first sign of a cold I start taking this drug I feel much better. And in general during the autumn-winter period I accept that I would not get sick.,5
A good and comfortable form of ascorbic acid. During the period of illness it is,5
I received the order but instead of the usual packing I received it in a completely different one is it not clear whether these are new ones or confusion,5
A powerful antioxidant great for health and immunity.,5
I order a second time. He drink all the family in the season cold without it anywhere. Become sick less often. Of we feel that we are ill we increase the dose to intestinal intolerable and the disease is much easier and faster. The volume is large enough for half a year. Of my feedback was useful click Yes,5
I wanted to fill in the first wrinkles. But the child took this vitamin C. They drank together for 3 months the result my wrinkles were smoothed out and barely noticeable an unexpected plus because vitamin C helps not only immunity I will restore magnesium and I think virginia will return and stop selling alcohol without a passport ,5
The instructions say 14 top is it for everyone or just for adults,5
Drink with the whole family an excellent non-pacific form of vitamin C,5
I think for this one. bestseller To much has already been said. Super super. The only thing I would like is still a measuring spoon in the kit otherwise the dose of 14 teaspoon for all may be different,5
During the anaemic my mon got sick - purulent sore throat. The temperature is under 40. The local doctor does not come that is it is problematical to get a prescription for antibiotics you cannot find paracetamol in pharmacies I started giving her 12 top. For a glass of water 3 times a day vitamin D 3-10000 of-3 capsules a day Drink plenty of fluids and gargle with salt And what do you think The next day the fever did not rise In 3 days we have defeated the purulent one  Angina  To antibiotics  That is it really works Moreover this shape is also suitable for children Therefore this jar is now always in my medicine cabinet I would be grateful if you press -yes,5
One of the best Vitamin C on the site. Enough for a long time or for a large number of people. The undoubted plus dosage can be adjusted by ourselves. Sinus kiss grimace and drink with persuasion,4
Vitamin C perform the following functions in our body which in my opinion are very important it increases defense helps to cope with acute respiratory vital infections and influenza maintains the health of blood vessels reduces the risk of cardiovascular diseases participates in college synthesis and accelerated the process of removing toxins from the body. Vitamin C here is in the form of ascorbate which is obtained by dissolving ascorbic acid in sodium bicarbonate obtained from the earth. The advantage of sodium ascorbate is that it is well absorbed by the body and also has a neutral pp. Even when taking large doses of the drug 2-3 g per day it will not cause stomach pain. The product contains two main active ingredient vitamin C its content per serving which is ¼ teaspoon 1.25 g - 1100 my sodium ascorbate - 120 my. I order the drug for the whole family it is consumed economically. Even if you take the drug daily for prophylaxis the can will last for several months.,5
In excellent product it does its job. Recommend,5
During the period of cold salvation you can also drink for prevention. And it is very convenient that in the form of a powder you can easily give it to children.,5
It is very convenient that in powder you can adjust the dose yourself. Suitable for the whole family. By favorite A must have in every first aid kit,5
Not the first time I order and not the last for sure The best vitamin and the best form will not harm you but only increase your health. Vitamin C is a water-double vitamin and therefore needs to be replenished every day. The most assimilable form of the vitamin as in the intestine transport channels for absorption at the cellular level are sodium-based. It is this form that does not load the kidneys but is not suitable for megadoses protocol. IMPORTANT - keep the packing closed - quickly stooped up with a spoon material - plastic wooden chromic - avoid metal oxidation and closed it right there. He dissolve the water with the vitamin and drink it immediately - it breaks down quickly.,5
It's good that the vitamin is presented here in powder you can dose the intake yourself. Indeed one of the important methods of taking vitamin C is that it must be taken in portions little by little a day. A well-known endocrinologist advised crushing the pill and taking it in parts because vitamin C is absorbed gradually and when you drink the whole pill as a whole taking the right amount the body extremes almost all of it through urine staining it in a rich color. His form avoids this. Plus sodium aids in absorption,5
Of you dilute the required portion in a glass of water then I don't feel any taste at all. An be added to college. A very useful mixture is obtained. Vitamin C serves as a co-factor not only for protein but also for iron zinc and many other trace elements. With him they are absorbed much better.,5
By favorite vitamin C. everything in it is wonderful shape volume price and action. It tastes more like soda. Now the application is especially important.,5
Good vitamin C. I drink with my husband in the autumn-winter period. I advise you to buy,5
To wonder he is very loved all over the planet. His is the easiest way to get your daily vitamin C requirement. Increase your dosage easily if needed. Easy to use To taste. The kiss will drink and won't notice,5
His is just my love. The best vitamin C for herb. I recommend it to everyone to have it in their home medicine cabinet,5
Simply the best By favorite A must have in every first aid kit All my friends have already hooked on him For any cold this is just a must The whole family drank with could they transferred it easily Take a large can at once you will not regret it,5
In excellent form of vitamin C. Absorbable. Especially useful for children,5
the best form of vitamin C It is better to take 18 top the dosage is 500 and then 1000 is a lot. during the period of illness 14 top. fine,5
on the recommendation of friends ordered this form just during the cold season. for prevention we take every morning. helps to strengthen the immune system supports the body and very quickly acts in case of beginning ARVI diseases.,4
helps well by the will of Allah,5
Vitamin C should not be taken on an going basis. But during the period of cold it is very good to maintain immunity. Helps not to get sick and recover faster. Recommend.,5
For all seven and even for children which is very convenient. The consumption of ascorbate is very small it will last for a long time The taste is very pleasant.,5
I like the product in terms of its effect but it turned out to be completely uncomfortable for me in shape. Usually I take a pill box with me to work when I don't have time to drink vitamin in the morning but I can't take the powder anymore and I often miss taking vitamin C. Next time I want to take it in capsules. One trouble - in powder so sparingly that the whole family of 3 people drink one can for almost a year,4
A wonderful vitamin Works It the first sign of a cold it is very effective an excellent helper for the immune system.,5
I know there is vitamin C in better form like liposomal. But he by no means all on norman. And this one is perfect in terms of price and quality.  much wealthier than ascorbic acid. Personally I add a little natural apple cider vinegar to make it more enjoyable to drink. I don’t know if this is correct but taking into account the fact that it can even be added to juices I think it’s not bad,5
I really liked this vitamin C it really works at the first signs of the disease we drink it ourselves and give it to children 6 and 2 years old the youngest daughter started having a cold sneering and sniffing two days and that was all over gave an increased dosage of this vitamin C. During the epidemic He drink the whole family the dosage recommended for age as soon as I feel that we are starting to get sick I increase the dosage by 2 p we really like the effect. Vitamin C in the form of a white powder I add to water juice or fruit drink it dissolved well the taste is not felt also if I dissolve it just in water sometimes I give a couple of ferries from the freeze so vitamin C is absorbed even better. The bank is large I think it will be enough for a long time it is spent economically.,5
my favorite vitamin C. the gums stopped bleeding. I take it rationally for better absorption of this vitamin C. it does not irritate the intestines because this formula is not pacific ..,5
I bought this vitamin C during the second wave of the anaemic. The son of 29 years old fell ill gave 4 grass a day diluted it in a warm drink tasted like soda not sour does not irritate the receptor and does not greatly harm the sick stomach. Friends drink at the first signs of acute respiratory infections it helps not to get sick we do not take it on an going basis but only during the period of illness or the onset of the disease.,4
Good vitamin C. Must be diluted with water. It tastes neutral,5
A good form of vitamin C it is convenient to give even to a child.,5
I really like this particular vitamin C its convenient form. I breed for children a quarter of a teaspoon in juice it has no taste smell color nothing is felt. There are no side effects. Excellent I recommend it to everyone I will order more,5
Excellent vitamin C perfectly absorbed does not cause galleries and irritation. His is not the first time I order this product we drink it with the whole family.,5
Very good form of vitamin C easy to digest ,5
The most important place in our family medicine chest is how someone starts to get sick in the family I give it right away very effective I recommend it.,5
Must have in every first aid kit ,5
Works well large volume during cold I drink constantly. Since I cannot swallow capsules and chew pills is not the most pleasant thing this form is excellent for me.,5
Enough for a long time. Pharmacy option it. They don't suit me at all. I take this one after a meal as I have problems with the gastrointestinal tract. Nothing annoying everything is fine. I drink to support the immune system blood vessels as well as with a protein meal so that iron is better absorbed,5
I like this vitamin. During the cold season,5
Good vitamin C great for the first sign of a cold.,5
For any aliment we immediately drink ascorbate Favorite first aid remedy. Ideally you need to drink it every day but laziness I highly recommend it ,5
Didn't even expect  His Vitamin C works fearlessly. Slightly sore throat - on an empty stomach a glass of water with 13 teaspoon of powder - and everything as if by hand removed or light and rapid flow. The eldest son is 13 years old and the youngest 65 years old too. The effect is the same. He rarely get sick. But during a anaemic and any sinuses this vitamin C activate the maximum protective functions of the body.,5
Drink at the first sign of a cold,5
His is the best vitamin C I drink in case of illness children do not really like it but you can add it to juice The expense is large it will last for a long time.,5
The perfect vitamin C for me It is not sour it is very convenient to dose. I drink daily in a prophylactic dose. During illness I drink this dose 3-4 times a day. Of I start taking at the first symptoms it helps to avoid the disease altogether. Ranks are enough for a very long time,5
Good shape does not irritate the stomach taken with a child diluted in orange juice,5
Working vitamin C. More precisely at the slightest manifestation of a cold it really helps not to get sick. Even my husband appreciated the effect.,5
His is a super meg vitamin C. For cold or vital infections as soon as one of mine starts to give 12 top with water every 3 hours. The disease goes away and does not begin. Really works try not regret it ,5
His is not the first time I buy. It the first signs of ARVI we drink a double dose for several days then the usual dose for several more days. Our wand is a lifesaver. I consider the essentials in the first aid kit. Long enough,5
Helps me not to get sick and be healthy. Convenient to give to children,5
You are very saving season for cold,5
It the very first signs of a cold the whole family begins to drink ascorbate It d in a double dose and zinc. By the evening already like cucumbers. During the period of cold we drink for prevention at the tip of a teaspoon. It tastes like baking soda but that doesn't bother the child.,5
The best vitamin prevention and treatment of cold is also effective against rotavirus. Thanks to him children go to the garden regularly.,5
By husband just got sick Baseless which is good I hope it will help strengthen the immune system,5
Very day I drink it. C in a prophylactic dose. It tastes like soda but not a pronounced taste. Economical and convenient form I order only this company,5
Vitamin C is a godson Is soon as I feel some signs of illness I immediately dilute a teaspoon in a glass of water and drink. A couple of days and the illness did not happen. Especially helped during the corona disease no complications. Definitely the best one can take during an illness And you don't need any pharmacy antiviral pills,5
Interesting taste A bit like soda  but the main plus is no sour taste. It is very convenient you can give it to babies by mixing it with compose,5
I take it for the rd time I advise everyone and everywhere Really working thing  Take it you won't regret it Before of began to add I drank a teaspoon of sodium plus 30000 Of at once the next day I was a cucumber I give to the whole family There have not been any negative consequences from the admission yet,5
Was helped out more than once at the first signs of a cold and not only safe children can,5
Ascorbate came up just super we drink with the whole family.,5
In winter this drug is an irreplaceable thing. He use it together with my husband. He are not sick,5
A bargain for the whole family. Enough for a long time and most importantly it is easy to do any dosage. It tastes a bit like soda.,4
His is just a lifesaver for prevention and at the first symptoms of ARVI both adults and children take it. Does not allow the disease to roam or shorten the duration of its course.,5
The powder is easy to receive. Vitamin C is a useful and necessary thing for everyone. I personally add a measuring spoon to a glass of mineral water and drink in the morning. Very simple and convenient.,5
A good remedy it does not save from the disease of course but as a prophylaxis if you start taking it very much during the time. Convenient form.,5
Well it's a bestseller every fall. For prevention we drink with the whole family.,5
Easy to consume if one needs a high vitamin C dose esp during vital episodes. Great for the whole family.,5
The best vitamin C. Does not irritate the stomach. He went to all my family. Suitable for treatment and prevention.,5
The powder form is convenient for calculating the dosage for any family member as for children. and for adults. It is worth taking to support immunity,5
Suffered vitamin C does not strain the stomach and raises immunity,5
Favorite vitamin C needs to get used to the taste a little soda gives,5
He drink with the whole family in the season of cold. Happy,5
Good shape. Suffered. Tastes like soda,5
In irreplaceable remedy in the first-aid kit during the cold season we drink daily to maintain immunity and adrenal health,5
Now instead of pills and powders we run to induce accurate when there are dead signs of a cold. Helps great,5
Vitamin C powder is very convenient and economical. I read only positive reviews. I decided to buy for myself and my relatives. I'll add my review later,4
Excellent remedy. A slight discomfort I drink a glass and in the morning I already feel great. Recommend,5
The best form is vitamin C. I am very pleased with this drug and it can be taken in the morning. Recommend,5
Vice taste low consumption not enough measuring spoon,5
The best vitamin C It is well absorbed and helps the body fight all sores. Suitable for both adults and children. I recommend to all,5
He sure to eat at home. I try not to forget and drink every day,5
The finest vitamin C. I recommend it to everyone,5
excellent shape it is convenient to mix juice for children. The taste is not sour the stomach does not hurt.,5
His is not the first time we order. In excellent remedy for the season of cold.,5
I give it to children and drink it myself. Excellent stimulant of immunity.,5
Vitamin c is the number one for our whole family and all my friends and acquaintances buy it I can't even imagine how I used to live without it at first a cold and as soon as I noticed a cold in myself or my child I drank one teaspoon per glass warm water and in the morning as if nothing had happened Isn't it happiness like if mine was useful. To not get sick be healthy,5
It the first symptoms of ARVI we drink with the whole family it helps. There is always a first aid kit.,5
in the early period of treatment for coronavirus an irreplaceable drug,5
Excellent vitamin C. It's taken by the whole family to support our immunity.,5
Excellent vitamin C. He drink with the whole family for prevention and in an increased dose at the onset of the disease.,5
Always at home Helped even with kidney stones Drink with the whole family on an going basis,5
A very necessary vitamin in winter for cold and sinuses  In a very comfortable way.,5
Of taken at the first sign of ARVI then it recovers in a day,5
I bought it for my mother she liked it. Ordered more,5
I am very pleased Vitamin C was ordered by me for the first time .. And it so happened that the delivery was in the evening of the day when my four-year-old daughter woke up in the morning with red eyes and a nose from which two streams just pour .. The courier arrived at 6 pm and I immediately gave her a loading dose for her age And what was my surprise when after an hour the pouring from the nose stopped and she felt much better  By nightfall t rose to 38 did not knock it down but simply gave her more vitamin C. In hour later t fell and in the morning a healthy child woke up . And more than once I have helped both my children and myself The bank is large the consumption is very small it will last for a long time,5
In excellent vitamin can last for a long time. Its taste is not felt in water.,5
Must an excellent vitamin C. Have been ill with coronavirus along with ascorbate,5
They drank with the whole family at the first sign of a cold they were easier to bear and recovered faster. It is very important that the stomach does not hurt after taking it and it is possible for children from 2 years old according to the dosage prescribed by the pediatrician. always in our first aid kit.,5
Very cool vitamin C which lasts for a very long time.,5
He drink during cold children quickly recover.,5
The best form of vitamin c. Deal for sensitive stomach as it does not taste sour.,5
Ordering a second time He drink 14 teaspoon daily. The taste is not disgusting. Children also drink normally,5
The taste is neutral. I like drinking with the whole family,5
Vitamin C powder - my discovery for a year He use it for the whole family,5
I have been using ascorbic acid from the pharmacy for a long time. But this formula is better absorbed.,5
I have been looking for high concentration and low price for a long time found it here. I used to use ascorbic acid but if everything is transferred to the financial line then they cost 3 times more I'm happy.,5
it is the best suffered vitamin C but has a bright soda flavor,4
Good drug. Vitamin C is needed daily I drink rationally in order to evenly assimilate by the body. I accept according to the instructions. To not neglect the importance of vitamin and children and adults alike. He healthy,5
A very good form of vitamin C. His form is especially good for those with kidney problems. They began to take it on the recommendation of Or. Eliza even a small child 3 years old with the whole family. I dilute with water. I liked the product very much because it is not felt even the child drinks with pleasure a jar is enough for a long time in one serving 1100g of vitamin C. I advise ,5
The best vitamin C I know. I drink it every day 14 teaspoon. And during cold this is an irreplaceable thing,5
It helps my children a lot I give a little during a cold,5
In indispensable remedy for illnesses when you need to urgently get on your feet. It should be in any medicine cabinet. Vitamin C is indispensable when raising immunity,5
Super powder. Convenient doing the stomach is calm from it. Drinks well. I helped out more than once. Constant purchase. I advise everyone. I drank half a teaspoon without a slide every day. Of I felt unwell I did more and drank 2 times a day or even 3. In the morning like a cucumber,5
Does he really need advertising His is a super vitamin. The baby is a year old as the temperature starts and I give Fete not 2-3 times. In a day. He get well quickly,5
Looked for the first time by recommendation. The best vitamin C for the whole family during autumn and winter diseases. He will always take. All health,5
Good composition. In excellent helper for maintaining immunity. I take regularly for myself and my loved ones.,5
Convenient to dose no smell no taste,5
He accept 1 top. at the first sign of a cold a couple of days and all symptoms disappear.,5
I like it very much It is easy to drink,5
During the anaemic they ordered this vitamin C from me in packs. Using the example of clients I saw that the drug works,5
Very cool vitamin C. I did not experience any discomfort with a sick stomach with its regular intake.,5
The best vitamin C. Accepted by the whole family during the cold season,5
wonderful it s always in the first aid kit for cold and acute respiratory vital infections first of all I take it and give it to children,5
I love this particular form of release because with soda Vitamin C does not irritate the stomach. Ordering for the second time,5
Excellent vitamin C in this form it is very easy to dose and dissolve in water pleasant to the taste lasts for a long time.,5
