review_contents,individual_rating
Not entirely sure which vitaminmineral is causing me to feel weird in the formula I'm leaning towards Of MK4 or Ethyl Late but every time I dose I get a headache and my heart races all day. Even lowering the dosage to one per day makes me anxious so I'll have to stop using this multi altogether. Looking online many experience the same issues so hopefully Horse can figure out what's going on so that they can formulate this.,1
Horse Basic Nutrient Complex is hypoallergenic contains supplement in an easily digestive form two capsules a day are enough. Sons plastic packing and the fact that the complex is not subject to discount on promotions.,4
I drew attention to this complex after long-term zinc intake. His complex also contains COPPER which is necessary after long-term zinc intake because they compete in the body. The composition is rich but note that the doses of iodine magnesium and calcium are very low in it and the deficiency will not be eliminated. The composition is clean does not contain harmful tillers.,4
I am not sure about the immediate effect.,4
I believe and eat the products I shot.,5
I want to trust the manufacturer  read that thorn is the choice of Olympic athletes. for this reason acquired for a teenager.,5
It is accepted by my friend a raw foolish with great experience. The ordered them here showed them to her homeopaths. He checked them on computer diagnostic. A score of 4.5 on a scale of 1 to 5. His is rarely the case. After the course of treatment her haemoglobin rose her nails strengthened and her hair stopped falling out. I ordered it for myself. I'll try and write.,5
I'm not sure of the immediate benefits but I'm constantly eating.,5
I'm eating the fifth whole because Horsley's nutrition supplement are good. I don't know the effect of being able to eat it with confidence but it's best to eat it with confidence.,5
I think ThornResearch is the best technology to make without the smell of nutrient. It's really expensive because of the smell but I eat it with ThornResearch.,3
I order a friend she likes it takes 1 capsule 2 times a day after meals. Basic vitamin excellent composition during menopause what is needed to maintain the body,5
Heartburn stomach pain after taking several days,1
His brand i truly trust the effect is evident to my renewed energy.,5
I have MTHFR and most supplement contain non methylated forms of specific nutrient which mess me up big time but this multi supplement does contain those which is amazing I notice nothing but amazing benefits from this supplement politically and its free of all those unwanted nasty compounds like magnesium separate and titanic dioxide,5
Horse is always super high quality; however it does come at a cost. Probably won't be repurchasing due to cost.,4
By stomach was weak so I felt uncomfortable with multivitamins every time. Even Today I was uncomfortable but for the first time after eating this product I was not feeling uncomfortable. I am willing to purchase,5
I still have to eat it for a long time but I like the delivery fast,5
The price is a little expensive but the ingredient are good so buy with confidence,5
Horn Research products are always reliable. He look forward to good results,5
In excellent multi-complex verified and balanced. Drink occasionally for general support,5
I bought a food supplement from the Horse brand for my mother since the body of an elderly person after suffering a coronavirus requires support and recovery. Contains in its composition the main vitamin C D A E K Of B12 calcium magnesium iodine zinc and other important substances. Conveniently you do not need to purchase these substances separately. Losing intake - 2 capsules per day. To side effects are observed.,5
It was good because the delivery was fast. I haven't eaten it for a long time but it was comfortable when I ate it. I try to eat it consistently.,5
A great product from Horse a complete nutrition supplement and fast-absorbing ingredient,5
It's so good because it's a good product Ingredient are also good,5
Pretty good if you want the Horse Research quality but find the Horse Research Multi-Vitamin Elite too expensive. I ordered this when the Elite was out of stuck as an approximation for the Elite and found it to be pretty good.,5
Very good multivitamin supplement for better nutrition although I only take one capsule a day with food,5
Did not cause an allergic reaction. Convenient dosage - small capsules. Good nutrient composition and no iron. I also drink vitamin C and fish oil. The efficiency has increased I have become less tired.,5
A good way to support your body at all times and in all conditions. I love these vitamin good dosage competent composition reliable manufacturer. Nothing extra.,5
I only take one per day. It's enough. Most multivitamin products out there are simply overjoyed. Horse's quality is the best out there and this reflect on the price. To me it's worth it.,5
I have been using it for 3 months. I am satisfied with the results. To I ordered it again. But if you eat right enough and 1 capsule. Nails became stronger and hair began to fall out less.,5
A good working complex it is advisable to drink it 2 times a year. Our favorite manufacturer,5
He drink in courses with my wife good composition. Recommend,5
I am satisfied. Please make a lot of good products,1
Believe it and eat it Comprehensive nutrition supplement from 1 star represents 6 stars.,1
Używam of dawn. Najlepszy kompleksowy supplement. Oak odżywiasz sir prawidłowo 1 kapsułka dziennie wystarczy.,5
Horse is a rolsroys among dietary supplement so I have no doubt about the quality. Contains organic forms with good dosage. I order constantly alternating with two per day from Life Extension.,5
I love this product and you can feel it's effectiveness,5
Excellent pure composition there is everything you need in good dosage; we drink courses with my husband together. He really like this complex you always feel a surge of energy after a couple of weeks from the beginning of the intake.,5
Great quality multi and I appreciate the lack of extra  unwanted ingredient. I find that 2 capsules per day provides more than required for many of the vitamin and minerals even 1 per day is well beyond the DVRDA for a significant number of them. But this is pretty standard for all multi-vitamin and other supplement and I think Horse's Basic Nutrient May is better than most in that regard. For this reason I use less than recommended by the mr and then supplement separately in reasonable rather than meg doses any specific nutrient my diet may be lacking or I know to be deficient in.,5
By favorite firm there is everything in these capsules,5
It contains evenly vitamin and minerals. It is easy to eat.,5
I took it to my son. The dosage and composition are very good. Recommend.,5
It's as effective as it's expensive for the first order...,5
the best vitamin in my life,5
The most effective brand on the site for me. Although expensive I always come back to it. The indicator is my nails. They cease to exfoliate become stronger. Suitable for clergy sufferer. The only vitamin that did not cause galleries in my husband. I drink in the morning and evening with meals.,5
Small easy-to-swallow capsules. Only 2 per day. High content of vitamin per daily dose. Recommend,5
Personally vitamin did not suit me. The brand is great though. They caused me swelling but this is individual.,3
A good all round daily vitamin supplement,4
It is less than other species but it’s so good that you only need 2 tablets a day.,5
For liver therapy cleansing was prescribed by a doctor I use it for the first time no complaints,5
Of you're ensure where to start start with the Horn Essential Vitamin. Good producer good composition. His complex suited me.,5
Good vitamin from the best campaign. I drank 1 capsule the energy was enough for the whole day. Satisfied I recommend.,4
I trust the manufacturer the composition forms and dosage of micronutrients make me very happy. I take similar ones from arcola life extension and a couple of other bands. He alternate them. He drink multi constantly half the recommended dose. With our intellectual and physically active lifestyle the support from vitamin is felt. Naturally we drink basic opera gave lecithin college probiotics.,5
Fantastic noticed the difference when taking it straight away.,5
Active forms of vitamin the best choice,5
Great I can get extra energy by consuming 2 tablets a day. But I think I feel more drowsy.,5
I liked it I feel energetic. Recommend,5
The best multivitamin complex for women. I drink 1 a day,5
N multi met beer veelzijdige ingrediënten never super door trade schildklier patiënten.,4
I'm eating it recommended. It's my first time taking nutrition supplement but I think it works beneficially on the body. I am taking it steadily. It smells a little but it's okay,5
It's good to eat but it doesn't smell very well.,4
Everything is fine vitamin came quickly I will order more,5
These seem to give me energy through out the day,5
West most effectively absorbed multivitamin on the market. A bit prices but ultimately cheaper than going to the doctor. I haven’t caught a cold since I started taking this every day.,5
Awesome company. 100% left give been using their products for a long. Is a flight attendant i have to keep my health in check. very pleased with the products,5
I only take one a day and have no bad reactions. It is easy on my stomach. I actually felt a little better about a week or so after starting.,5
I love this multi It has all the extra things I look for -k do molybdenum born iodine selenium. I take it with an opera 369 and and an among acid complex free minor over 3 months it helped rebuild my gut function. After 6 months I had dropped the extra fig I’d always wanted to lose and my mental outlook is so much improved. I’ve been taking this for 2 years now and have more energy at 42 then I did in my was. I’ve told a few other people about this stick and they’ve had the same sort of results.... so easy. Definitely recommend. I also added a green supplement in the first 6 months to help flush the acid products from the gut overhauled from my system.,5
Horse Basic Nutrient May is my favorite multi-vitamin. I really like that I only need 2 caps a day - I take one in the morning and one in the early afternoon. I feel 'balanced'. Have tried many different types and for me this multi-vitamin works best.,5
Was recommended this by my nutritionist Well worth it,5
Helped with staying focused all day. Absorbility is awesome. Ought it for my sum as well.,5
I came over after eating alive.,5
Probably fine to take 1  day instead of 2.,5
Actually I wanted to order Zinc only  but when I received the order I found this one which is similar view with the zinc,3
I feel like I have more energy from taking these.,5
I've done a lot of research on multi-vitaminsminerals. I've also tried numerous bands. His one contains everything I wanted in the amounts I wanted. I like it that it is a two-per-day regiment. I think this is a brand I will be sticking with for a while.,5
The complex is good. Easy to drink without any side effects. But in my opinion a little expensive,5
The ingredient in this multi vitamin are so much better than the genetic Antrum that I was taking. I only need to take one a day. And I feel it's been beneficial for me.,5
The price is also cheap and I like to eat 2 capsules at a time but I think I can eat 1 capsule.,5
His product contains a number of better types of vitamin source which is natural and readily more absorbed by the body. That is why it is not that cheap.,5
Twice now it's been out of stock and I've had to use another brand. It the end of the bottle I was feeling lethargy and washed out. Finally both times was able to get a bottle of the Horse and the difference is amazing. I only take one a day and within a week I was bounding around His time I ordered TWO bottles just to keep me going. I LOVE Horse products anyway but this one is particularly good for me. Yes as another reviewed mentioned my urine is dark but my doctor said that was of.,5
I always eat it but it's so good ~~~,5
Brilliant one of the best multivitamins I have ever taken.,5
I am glad I am on the vitamin that I am on at the this moment in time as I feel healthy and as I am a swimming instructor and being in a pool 5 days a week the chemicals from the pool drain out the minerals from my body and these vitamin and the other vitamin I’m on definitely help.,4
Good product nothing bad to say about it other than it seems to make my see dark which is think is common. And import tax wasn't included so I was hit with a cost that was nearly 40‰ of the products price when it was delivered.,4
I purchased to eat with multivitamin,5
It's recommended because it's recommended but if you don't have enough it's good to have one for breakfast and one for dinner,5
The price is not bad. He purchased to give wife.,4
Since Herb removed many of my reviews I shall never write another word.,5
Ve been looking for a long while for something I can take without terrible stomach pains and this has been it for me.. Great multi with all the basis i wanted. Thanks,5
By nutritionist recommended That I take this product.,5
Eating skin is better than best,5
Once you try it you won't know the effect ... There is no inconvenience to eat. I hope the price is a little lower,3
By husband  I both take this vitamin. He are 60 and find our energy level definitely drops is we miss this supplement for a few days. The price is less than the other natural supplement we were taking and the is no after taste. He recommend it.,5
After using it for a month I definitely felt skin trouble or less stress than usual I'll try some other supplement together,4
Great quality does not ruin the digestive system,5
Love the ease of only day Great Vitamin from a great Company. I will buy it forever ,5
Like he added energy and hair on his head,5
I have been studying in the United States and have been recommending an acquaintance. I also added this one ~ I did not have a smile. It's a little prices.,2
Again Horse is prices but great quality. I prefer the 1 per day. Type in ACU and 6411 together for something special,5
A lot of multi vitamin use cheap forms that can't be absorbed by the body. The price of this product might seem very high when you compare them to cheap multi vitamin but the reason for this is the quality of the ingredient. He and my girlfriend both take one capsule in the morning with breakfast and one in the evening with dinner. His works great. Take good care of your body you only have one ,5
I have been eating steadily which is great.,5
I bought it because it was good. I do not know.,1
good support alternating with taking vitamin,4
I live in the city with a hectic lifestyle. His keeps we feeling sharp everyday.,4
