review_contents,individual_rating
The took her grandson for 4 years. The gumma jelly tastes a little sour but the child eats with pleasure. A good selection of three omens  a small complex. I began to eat better and did not get sick at all I went to the garden without a single hospital sickness even without a cold. Before taking the vitamin I was sick once a month or even more often.,5
very cool give me. one like thanks,5
I bought it for children who are not good at fish. I eat it delicious without any odor.,4
It doesn't smell like fish kiss like it. Summits,5
Good vitamin are not overloaded with dzirovka in particular for age 2 I took at the expense of common vitamin in winter and spring.,5
I took vitamin for my niece a convenient form since you just can't make you drink vitamin but they love jelly. the composition is excellent the reviews are good. Met's drink and become wealthier and more active,5
a child of 2 years old eats these summits with great pleasure. very taste,5
Delicious gumma opera for toller from 2 years old,5
delicious summits and even in the form of vitamin,5
His is not the first time I order. Children love the taste. The composition is good - all the necessary elements are present.,5
Good test and good smell. By 2 y.o. kid very like it. The potent is well definitely recommend this one.,5
Nutrient for healthy brain and memory development vitamin for healthy baby growth.,4
Super A great opportunity to add opera to the child's diet perceives it as candy,5
The children chewed with pleasure like candy.,5
Lids say it is mummy. They ask for this everyday,5
The first time I ordered it for the youngest son let's see how it tastes,5
The problem of opera-3 is not excited from the body and does not exist except in certain types of fish and there are no alternatives to it except with supplement. It is best when buying a supplement to make sure that it is free from opera-6 because it prevents the absorption of opera-3. Is for opera-6 is available in many foods the presence of opera 6 deprives you of the benefits of opera 3,1
Not bad overall but a low percentage for the price. New profitable. But delicious. Since 21 companies have stopped producing similar summits with opera only this option remains for the moment.,4
By daughter eats with pleasure. Like summits still delicious. The started to speak well.,5
I took it according to the recommendations and was satisfied.,5
It was delicious and easy to eat.,4
Not bad it tastes like gumma but Mummy King kiss like it better,4
Previously my children could not take opera and in the form of summits they even ask several times more now they are very needed for study in addition to opera there is vitamin D C E A. Meg 369 are all in this gumma,5
Vitamin are bought up so quickly nowadays and even prices are set ... I bought at a discount. Delicious. I lower the star on the price.,4
Delicious summits I give the child 3 years old,5
Ordered by reviews for the test the child takes 2 bellies a day. Pleasant to the taste.,5
Nasty and healthy. The best solution for babies and the composition is great. I will definitely order and recommend it to everyone.,5
In interesting multivitamin complex for children from 2 years of age a convenient form of use and a large amount of vitamin. I recommend paying attention the composition is excellent,5
Member knows the baby from baby food decided to try vitamin - the taste is pleasant,5
In excellent product for children it includes a whole range of useful additions. has a pleasant taste summits are easy to chew. Children accept it with great pleasure. Thank you for such a useful product.,5
I bought it because I can get DHA. It's not difficult to drink like other supplement and it's delicious so even 3 years old can eat it.,5
It looks delicious and my 2-year-old daughter eats it every day. I'm happy to eat so it doesn't hurt.,5
Delicious healthy sweets very convenient to give you can from 2 years old ,5
Children like. The composition contains sugar so I give less than the recommended dose just as a substitute for sweets.,4
The children are delighted. The composition is excellent,5
The vitamin came up. The child is allergic but there is nothing for vitamin. Appetite has appeared. I ordered these vitamin a second time.,4
ordered my nephew they said he really liked it. like candy but noted that it was over quickly. and so for children under 3 years old I think it is a very convenient form,4
Fool opera the child eats well ,5
