review_contents,individual_rating
Good vitamin C. I like this option because it comes with bioflavonoids right away which improves the absorption of vitamin C it was attracted that I drank one capsule and it was great. But it turned out that it is better not to take a dosage of 1000 my in one tablet because the tablet is simply huge I have never had any problems with swallowing drugs before but the size of this tablet was simply surprising. I repeatedly ragged and scratched her throat. Therefore in the future I decided not to take such dosage in one tablet it is better to drink it rationally during the day. I tried to bite off the pill rationally but then I need to chew but I didn't have to taste it,4
Excellent dosage good value for money. He take the whole family throughout the winter for prophylaxis and in case of illness we increase the dose.,5
The best vitamin C. Even my gynecologist approved it during pregnancy. The tablet although huge is easily swallowed. Universal tablet. Of there are signs of a cold in my daughter 5 years old I just break off a small 16 part and give it.,5
very well absorbed. no cities flavor after digestion,5
The most beloved helper of immunity,5
I bought it on the recommendation of a cool doctor. He accept the whole family for several years. Good vitamin.,5
Fool vitamin The effect of taking them is felt. The only negative is that the tablets are large and hard enough hard to swallow but if you bite through it without problems. In general we are satisfied,5
the vitamin is cool the tablets are very large hard to swallow I am decide for three doses a day one tablet,5
I bought it many times. Legendary vitamin. After taking it I began to consume less sweets,5
love this vitamin does not cause diarrhoea well absorbed,5
The drug is delivered in a cardboard box inside which there is a plastic jar with tablets. The tablets are large enough keep in mind. They smell nice and taste by the way they are also not nasty. The recommended daily dose is 1 tablet. But I take 12 tablet they break easily along with college for better absorption of the latter. In the version I am currently drinking no vitamin C has been added. I like the fact that this form does not irritate the stomach this is important because I take college on an empty stomach. And of course my husband and I drink vitamin C at the first sign of a cold. Were we swallow a whole pill. Helps. He liked this option it did not cause any side effects and allergic reactions. I was satisfied with the purchase I do not exclude the possibility of re-ordering.,5
Very cool esther s. The price of course bites But he's a worker I like it I will take more,5
Our beloved A lifesaver at the first sign of a cold. Recommend,5
The best vitamin C on the site in a good dosage In the right form and with bioflavonoids and calcium I advise everyone Click YES ,5
After -C gives excellent results He order with the family already 2 times,5
During the day 1 vitamin gnaws rationally for better absorption. I won't say anything bad I like it.,5
Fool wit with. It's a pity that it is out of stock for a long time,5
a good supplement but the tablet had to be divided by 2 all the same such a dosage is not absorbed at a time,4
the best vitamin C formula on the recommendation of an endocrinologist. I take rationally I divide the capsule in half so vitamin C is better absorbed,5
I bought this vitamin on the recommendations of a friend and did not regret it I drink for a month the result is,5
charge of immunity. Now can you recover at the first signs of illness - the answer is in this bank. The disease is easier to tolerate or if at the first stages you do not get sick. Fool stuff,5
One of the best vitamin C. Prescribed by an endocrinologist who himself checks all the compounds in the laboratory. Drink 1 piece divided into 4-6 doses. Of you are in a distressful situation at the moment the dose should be increased as under stress vitamin C in the body becomes less. Vitamin C also helps reduce sugar craving. I recommend this drug,5
I order it over and over again. For me this is the best vitamin C in terms of absorption and effectiveness. Cortisol dropped from 500 to 300. For me this is a cool result after cortical above 500 for over a year,5
Estersi form the tablet is divided into three parts unlike other manufacturers. Perfectly absorbed by the body suitable for everyone.,5
Good vitamin C. I use it at the beginning of diseases. Helps not to get sick.,5
After S mast he in our medicine cabinet I recommend,5
I love this form of Vitamin C,5
Good dosage. The tablets are very large.,5
In excellent effective vitamin I take it many times already on the advice of a doctor it lasts for a long time the composition is good,5
One of the best forms of vitamin C for those who love it in powder form,5
The best vitamin C. It is easily absorbed stays in the body for a long time the stomach does not irritate it lasts for a long time. I usually take half a pill or a kiss if I suddenly feel unwell.,5
started drinking this vitamin C really the best,5
the coolest vitamin C  take you will not regret,5
Active form of vitamin C good quality. But a very large tablet difficult to swallow. Of you break it it hurts to swallow so I didn't break it anymore. To if you have trouble swallowing do not take it. Letter in powder then take,5
Excellent bought on the recommendation of a well-known endocrinologist ordered twice then it was not available for a long time it is considered the best form I advise we will order it if it is available it is useful to everyone without exception there was nothing bad from it good is something that supports immunity our I recommend trying,5
Good vitamin c but loose was more suitable for me,4
In excellent drug I take it a second time. It is better to take the pill dividing it into 3-4 parts it is better absorbed and the pill is quite huge. I chew the taste is neutral.,5
During the cold season vitamin C is the best solution. His form helps me a lot. Recommend,5
Super By doctor recommends only these. He do not get sick I recommend.,5
Good dosage and form of It C does not irritate the stomach lining. In the season of cold and SARS we take prophylactically with the whole family.,5
He drink hectare on a regular basis no galleries. Excellent,5
Favorite firm and vitamin. After them you don't want sweets at all,5
Vitamin C from Esther saves me during the cold season,5
Powerful Immunity Support FORM After C Calcium Ascorbate aims for short term effects Not suitable for long-term therapy,5
I drink vitamin C only in the form of After on an going basis I divide the pill into 4 doses per day,5
His is not the first time I order these vitamin. Neutral in taste do not irritate the stomach I tried others when these were not available my stomach acted on the rd day of intake They support the immune system in the epidemic of cold. Drink with the whole family order for parents daughter 14 years also takes this vitamin.,5
Of all the Vitamin C offered by herb in my opinion this is the best. Unlike other vitamin C this product contains a dosage that supports the immune system evenly throughout the day. The drug is absorbed gradually what is needed during the period of ARVI. Was a cumulative effect. It is very difficult to find this drug in stock it is disassembled very quickly.,5
I liked it I took 0.5 pills twice a day my health improved ARVI was not disturbed,5
It's great that here you can find vitamin in digestive forms. In general there were no reactions of the body even to a simple one but I boldly give this one to a child 12 years old.,5
Good day By first order and first impressions Since I will accept it only two weeks. I'll make a reservation right away I'm a very strong allergic person I don’t take any vitamin including vitamin C Immunity is weakened I decided to order on the herb webster. After-C since it was stated that it does not cause galleries and is not an pacific formula which is very important for me. I started with caution. Not whole but from half and watched the reaction of his body. And hurrah  I can take vitamin  From the gastrointestinal tract everything is very good. To swelling no redness which is very important for me Is I wrote earlier the immunity is weakened very often I suffer from diseases of the court. There was a cold passed without fever and in 4 days. Without taking any meditation. Only vitamin C But as I said earlier that while I’m taking only two weeks I’ll look at how frequent cold will be. It least that went smoothly and quickly I hope it helped my feedback. And I will definitely write further about my observations  Thank you so much herb ,5
The state of health after them is excellent It's a little difficult to swallow such a large pill but I've already gotten used to it in 2 weeks,5
Convenient tablet form. I like that there is no capsule shell. Excellent packing and volume. I divide 1 piece into 3 doses per day. To effect on the stomach. There was more energy after starting the intake.,5
Vitamin C with the After-C formula is just a bomb it is absorbed sooooo well,5
A good form of vitamin C for regular intake a high dosage for adults of just 1 piece at the first sign we increase it to 3 doses throughout the day. The body does not absorb more than 1 gram at a time keep this in mind,5
I bought it according to the recommendations of the doctor Magheri the vitamin are good but for me a big drawback is the size of the tablet I have to rumble it it is hard to swallow it tastes very unpleasant ,4
After-S is my favorite form. And the dosage is good. I drink one piece a day. I recommend.,5
Letter absorbed than ascorbic acid supports immunity,5
In effective preparation with vitamin C in an effective formula. There are 120 tablets in a package it is very profitable one package is enough for a very long time. After regular use the gums become noticeably stronger.,4
Very correct form C. You can drink and not worry about the consequences and digestibility. I plan to take at the first ARVI doses. Took a dosage of 1000 units. Since I thought it was more profitable. Than taking 500. Adults a tablet. Children half a pill. Previously saw C from another company. Indeed at the first symptoms - zinc C Meg and Of. And consider that everything went away But on the advice of a nutritionist the second pack decided to take Steps ... the form is more correct,5
I divide the pill into two doses since vitamin C is not absorbed more than 500 my at a time. But the pill is large. Even dividing in half it is still difficult to swallow. The stomach responds normally. It seems to have become more cheerful but at the same time I take other vitamin so it is difficult to say about the effectiveness.,4
Vice but the capsules are huge always difficult to swallow,5
After-C is a patentee formula of vitamin C. Compared to ordinary vitamin C After-C is absorbed in the body faster remains active in the body longer and does not irritate the stomach lining. Recommended use Adults take 1 capsule daily with meals.,5
Great Vitamin C re-purchase for parents and yourself,5
His is our favorite vitamin C for any sign of a cold we take pills and as a result the disease does not occur.,5
I bought myself recently while I see positive changes. Bones up the skin thins the blood. Most importantly my digestive tract has improved,5
Works great during virus and cold. take 1000 my several times a day,5
Vitamin C is necessary for - stimulated the immune system - prevents bleeding of the gums capillary walls - without vitamin C college cannot be incorporated into bone tissue - for vision - helps to avoid fatigue goes to the formation of cortical - protects the brain and nervous system from damage caused by stress - one of the most essential vitamin for the adrenal glands - protects the body from the development of chronic diseases and oncology - has anti-inflammatory and anti-allergic effects - improves the absorption of iron from the small intestine - enhanced bile secretion - improves the sanctioning of the pancreas and thyreoid glands. His vitamin C in enter C - calcium ascorbate works best during sinuses and cold. take 1000 my several times a day,5
Tastes good. The only thing is that the daily dose 1 tablet should be taken rationally divided into 4-6 parts so that vitamin C is absorbed if you drink the whole tablet at once only 20-25% will be absorbed the rest will be excited in the urine. The disadvantage of this vitamin is that it is very difficult to break the pill. Otherwise the quality is excellent checked in the laboratory the composition corresponds to that stated on the package.,5
I took it during cold it saves well.,5
Good vitamin. They didn't hurt my stomach.,5
One of the best vitamin C,5
The best vitamin C Excellent composition as well as effect Drink with the whole family,5
Excellent vitamin C I take it all the time almost always in my basket,5
In excellent vitamin. In the recommendation of an endocrinologist I divide 1 tablet into 4 doses during the day for the best effect. Supports immunity and is essential during stress.,5
this is my favorite vitamin C,5
Very good enter c good dosage and composition,5
I take this vitamin on an going basis. Supports immunity very well.,5
A new patentee formula of vitamin C. It acts longer in the body than regular vitamin C. Comfortable for the digestive system. Well absorbed by the body. Convenient dosage for an adult just 1 capsule per day. It contains bioflovanoids - powerful antioxidants from cities fruits. Promote the strengthening of blood vessels.,5
I divide 1 capsule into 2-3 doses. During ARVI I take half every 2 hours. It C in good digestive form.,5
I take vitamin C all the time including this one. Vitamin C is essential for both men and women. By daughter an athlete also accepts constantly,5
I have been buying it for 3 years already a wonderful vitamin it does not work on the stomach.,5
Great Vitamin C During cold I drink constantly,5
Quickly buy up when available always buy with a margin,5
Good prove brand Vitamin C at high dosage,5
One of the best vitamin C A product that does not increase the aridity of the stomach and intestines. Absorbed by almost 90%. Vitamin C has an antioxidant effect helps to increase the body's resistance to infections promotes college synthesis strengthens the walls of blood vessels reduces the development of bleeding gums and bruising.,5
Acts gently with a cold it helps a lot easier to transfer. His form is well tolerated even with a sensitive gastrointestinal tract.,5
